Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
382,0.2321,19.7420,1.1383,0,19.5858,0.9709,0,0.2290,0.2105,255,255
382,0.2202,18.5702,0.7477,0,18.7488,0.6696,0,0.1949,0.1812,255,255
382,0.1840,18.5702,0.7477,0,18.6372,0.9040,0,0.1700,0.1492,255,255
382,0.1801,18.1015,0.8035,0,18.2243,0.9263,0,0.1736,0.1661,255,255
382,0.1766,18.3582,0.9932,0,18.3805,1.1606,0,0.1689,0.1462,255,255
382,0.1709,18.0346,0.9709,0,18.1127,0.8928,0,0.1105,0.1376,255,255
382,0.1682,17.2645,0.4910,0,17.2645,0.6250,0,0.1339,0.1487,255,255
382,0.1663,18.2243,0.9263,0,18.3582,0.8482,0,0.1550,0.1524,255,255
382,0.1570,18.1685,1.1160,0,18.2243,0.9821,0,0.1451,0.1257,255,255
382,0.1413,17.4096,0.4910,0,17.2868,0.4464,0,0.1306,0.1345,255,255
382,0.1385,18.2243,0.9821,0,18.3582,0.9932,0,0.1344,0.1230,255,255
382,0.1347,17.2087,0.6026,0,17.2645,0.4910,0,0.1248,0.1111,255,255
382,0.1328,17.9118,1.1160,0,17.9899,1.0156,0,0.1272,0.1201,255,255
382,0.1328,18.1127,0.8928,0,18.2131,0.9486,0,0.1149,0.0897,255,255
382,0.1170,18.0346,0.9709,0,18.1127,0.8928,0,0.1105,0.1010,255,255
382,0.1170,18.6372,0.9040,0,18.7042,0.9932,0,0.1116,0.1000,255,255
382,0.1162,19.4742,0.9821,0,19.5858,0.9709,0,0.1122,0.0781,255,255
382,0.1078,17.6216,1.1160,0,17.6886,1.1830,0,0.0947,0.0766,255,255
382,0.1059,18.3582,0.9932,0,18.4252,0.9151,0,0.1029,0.0901,255,255
382,0.1031,17.1864,0.6808,0,17.2757,0.6696,0,0.0900,0.0903,255,255
382,0.0947,18.3582,0.8482,0,18.4252,0.9151,0,0.0947,0.0789,255,255
382,0.0697,17.1529,0.6361,0,17.2087,0.6026,0,0.0651,0.0609,255,255
382,0.0697,17.9899,1.0156,0,18.0346,0.9709,0,0.0631,0.0417,255,255
382,0.0650,17.2087,0.6026,0,17.2645,0.6250,0,0.0601,0.0469,255,255
382,0.0604,18.6930,1.0490,0,18.7042,0.9932,0,0.0569,0.0446,255,255
382,0.0539,17.2645,0.4910,0,17.2868,0.4464,0,0.0499,0.0427,255,255
382,0.0493,17.2645,0.6250,0,17.2757,0.6696,0,0.0460,0.0112,255,255
382,0.0427,18.7823,0.6473,0,18.7488,0.6696,0,0.0402,0.0370,255,255
382,0.0381,18.2131,0.9486,0,18.2243,0.9821,0,0.0353,0.0112,255,255
382,0.0316,18.5479,0.7254,0,18.5702,0.7477,0,0.0316,0.0158,255,255
382,0.0269,18.5591,0.7031,0,18.5479,0.7254,0,0.0250,0.0236,255,255
382,0.0269,18.2131,0.9486,0,18.2243,0.9263,0,0.0250,0.0000,0,0
383,1.7494,16.9074,11.0819,0,18.3470,11.8296,0,1.6222,1.6322,255,255
383,1.4972,17.0636,11.7626,0,18.3470,11.8296,0,1.2851,1.4422,255,255
383,0.5492,16.4945,11.0707,0,16.9074,11.0819,0,0.4131,0.4951,255,255
383,0.5035,16.4945,11.0707,0,16.6396,11.2828,0,0.2569,0.4529,255,255
383,0.4218,16.6396,11.2828,0,16.9074,11.0819,0,0.3348,0.3647,255,255
383,0.2787,16.4945,11.0707,0,16.6396,11.2828,0,0.2569,0.2311,255,255
383,0.2417,18.5702,11.8519,0,18.3470,11.8296,0,0.2243,0.2275,255,255
385,0.3179,17.2980,8.7494,0,17.5882,8.6825,0,0.2978,0.3035,255,255
386,0.6967,17.3092,15.0883,0,17.8002,14.7982,0,0.5704,0.6585,255,255
387,0.3780,17.5212,3.8614,0,17.7444,4.1404,0,0.3573,0.3613,255,255
388,0.0473,17.5770,7.7227,0,17.6105,7.7562,0,0.0473,0.0473,255,255
389,1.1931,17.7779,4.7765,0,18.4363,4.3189,0,0.8018,1.1018,255,255
389,0.4088,18.6818,4.5868,0,18.4363,4.3189,0,0.3633,0.3676,255,255
389,0.2610,17.6328,4.8546,0,17.8114,4.8434,0,0.1789,0.2369,255,255
389,0.1951,17.9676,4.9216,0,17.8114,4.8434,0,0.1747,0.1747,255,255
389,0.1932,18.2801,4.3859,0,18.4363,4.3189,0,0.1700,0.1760,255,255
389,0.1840,17.6328,4.8546,0,17.7779,4.7765,0,0.1648,0.1668,255,255
389,0.0808,17.7779,4.7765,0,17.8114,4.8434,0,0.0749,0.0695,255,255
389,0.0539,17.5882,4.8769,0,17.6328,4.8546,0,0.0499,0.0525,255,255
391,0.7043,17.9118,5.4014,0,18.5144,5.2229,0,0.6285,0.6515,255,255
391,0.5315,18.1796,4.9439,0,18.5144,5.2229,0,0.4358,0.5167,255,255
391,0.2267,18.6149,5.4014,0,18.5144,5.2229,0,0.2049,0.2108,255,255
392,0.6061,17.9230,7.8343,0,18.4921,7.7450,0,0.5761,0.5850,255,255
393,0.1385,17.9230,8.6713,0,18.0569,8.6602,0,0.1344,0.1366,255,255
394,0.2536,18.1685,0.2232,0,18.3470,0.1562,0,0.1907,0.2108,255,255
394,0.1886,18.3470,0.1562,0,18.3470,0.1562,0,0.0000,0.1405,255,255
394,0.1078,18.1015,0.2902,0,18.1685,0.2232,0,0.0947,0.0950,255,255
394,0.0631,18.2131,0.2678,0,18.1685,0.2232,0,0.0631,0.0631,255,255
395,1.7401,19.7755,13.9612,0,18.4475,14.7982,0,1.5698,1.6276,255,255
395,0.5816,18.1462,14.8093,0,18.4475,14.8316,0,0.3021,0.5123,255,255
395,0.3614,18.1462,14.8093,0,18.4475,14.7982,0,0.3015,0.3335,255,255
395,0.0920,18.4810,14.9098,0,18.4475,14.8316,0,0.0850,0.0820,255,255
395,0.0427,18.4475,14.7982,0,18.4475,14.8316,0,0.0335,0.0000,0,0
395,0.0269,18.1350,14.7870,0,18.1462,14.8093,0,0.0250,0.0236,255,255
396,0.0223,18.2243,2.8793,0,18.2466,2.8793,0,0.0223,0.0223,255,255
397,0.0223,18.2689,2.5556,0,18.2912,2.5556,0,0.0223,0.0223,255,255
398,0.0112,18.2801,0.7589,0,18.2912,0.7589,0,0.0112,0.0112,255,255
399,0.0966,18.2801,3.8279,0,18.3582,3.8725,0,0.0900,0.0859,255,255
400,0.0539,18.3024,0.7142,0,18.3470,0.7142,0,0.0446,0.0466,255,255
401,0.3791,18.7265,2.9462,0,19.0390,3.0020,0,0.3174,0.3233,255,255
401,0.1886,18.8492,2.8793,0,18.7265,2.9462,0,0.1398,0.1640,255,255
401,0.1813,18.5033,2.7007,0,18.4921,2.8681,0,0.1678,0.1576,255,255
401,0.1813,18.5591,2.9128,0,18.7265,2.9462,0,0.1707,0.1362,255,255
401,0.1636,18.3470,2.9128,0,18.4921,2.8681,0,0.1518,0.1549,255,255
401,0.1393,18.6260,2.8012,0,18.5591,2.9128,0,0.1301,0.1294,255,255
401,0.0855,18.4921,2.8681,0,18.5591,2.9128,0,0.0805,0.0719,255,255
401,0.0585,19.0836,3.0132,0,19.0390,3.0020,0,0.0460,0.0450,255,255
401,0.0316,19.0166,3.0244,0,19.0390,3.0020,0,0.0316,0.0316,255,255
402,0.0716,18.4028,1.4620,0,18.4698,1.4731,0,0.0679,0.0674,255,255
403,0.0112,18.4252,0.5580,0,18.4252,0.5692,0,0.0112,0.0112,255,255
404,0.9683,18.4475,13.8496,0,19.2956,13.6040,0,0.8830,0.9184,255,255
405,0.0112,18.4698,0.1339,0,18.4698,0.1451,0,0.0112,0.0112,255,255
406,0.0427,18.4810,2.6003,0,18.5144,2.6226,0,0.0402,0.0417,255,255
407,1.7589,18.5256,6.4058,0,18.5033,6.9080,0,0.5027,1.6647,255,255
407,0.9514,19.2510,6.8969,0,18.5033,6.9080,0,0.7478,0.8751,255,255
407,0.8194,18.9943,7.4326,0,18.5033,6.9080,0,0.7185,0.7625,255,255
408,0.7447,18.5814,8.6825,0,19.2845,8.6267,0,0.7053,0.7096,255,255
409,0.0827,18.6149,3.7386,0,18.6260,3.6605,0,0.0789,0.0788,255,255
410,0.0316,18.6818,4.0064,0,18.7042,4.0288,0,0.0316,0.0316,255,255
411,0.2109,18.6930,12.0974,0,18.8716,12.1756,0,0.1949,0.1938,255,255
413,0.1189,18.7153,2.6338,0,18.7823,2.7119,0,0.1029,0.1141,255,255
414,1.2489,18.7600,1.7075,0,19.7978,1.7521,0,1.0388,1.1560,255,255
415,0.4599,18.8939,4.1069,0,19.0390,4.4975,0,0.4167,0.4385,255,255
416,0.2583,18.9720,5.3233,0,19.0836,5.5354,0,0.2396,0.2394,255,255
417,0.2991,18.9832,3.7051,0,19.2175,3.8614,0,0.2817,0.2868,255,255
418,0.0827,18.9832,12.4211,0,19.0613,12.4322,0,0.0789,0.0797,255,255
419,0.5816,19.0836,0.4576,0,19.5635,0.2120,0,0.5390,0.5508,255,255
420,0.1078,19.2064,4.7876,0,19.2956,4.7430,0,0.0998,0.1080,255,255
421,0.0112,19.3291,4.0176,0,19.3291,4.0288,0,0.0112,0.0112,255,255
422,1.0903,19.3291,7.9906,0,20.3224,8.2026,0,1.0156,1.0333,255,255
423,3.6006,19.3403,2.4552,0,22.3646,3.6270,0,3.2434,3.4069,255,255
424,1.7293,19.3626,10.2560,0,20.8469,10.0217,0,1.5027,1.6422,255,255
424,0.2564,20.9920,9.8320,0,20.8469,10.0217,0,0.2388,0.2456,255,255
424,0.2359,21.0143,10.1556,0,20.8469,10.0217,0,0.2144,0.2172,255,255
425,0.8725,19.3738,5.3345,0,19.8983,4.8323,0,0.7262,0.8261,255,255
426,2.5337,19.3403,11.7961,0,19.9876,10.6801,0,1.2901,2.4164,255,255
426,1.7459,22.1749,13.0126,0,20.7130,12.3430,0,1.6080,1.6412,255,255
426,0.8355,19.6974,11.9189,0,20.4451,12.1086,0,0.7714,0.7696,255,255
426,0.6605,20.5009,10.7136,0,19.9876,10.6801,0,0.5145,0.6028,255,255
426,0.6289,20.5009,10.4234,0,19.9876,10.6801,0,0.5740,0.5913,255,255
426,0.4869,20.4451,12.1086,0,20.7130,12.3430,0,0.3559,0.4239,255,255
426,0.4330,20.4451,12.1086,0,20.7130,12.3430,0,0.3559,0.3797,255,255
426,0.4265,19.3403,11.7961,0,19.6974,11.9189,0,0.3776,0.3973,255,255
426,0.3429,19.3849,12.0863,0,19.3403,11.7961,0,0.2936,0.3271,255,255
426,0.2229,19.6862,11.9970,0,19.6974,12.1532,0,0.1566,0.1990,255,255
426,0.1794,19.6862,11.9970,0,19.6974,12.1532,0,0.1566,0.1517,255,255
426,0.1709,19.8090,12.2648,0,19.6974,12.1532,0,0.1578,0.1659,255,255
426,0.0827,19.6862,11.9970,0,19.6974,11.9189,0,0.0789,0.0672,255,255
427,0.1393,19.4072,12.1309,0,19.4742,12.2425,0,0.1301,0.1259,255,255
428,1.0422,20.8469,4.2408,0,19.8648,4.1627,0,0.9852,0.9914,255,255
428,0.3576,19.5858,3.9730,0,19.8648,4.1627,0,0.3374,0.3421,255,255
428,0.1682,19.8090,4.3078,0,19.8648,4.1627,0,0.1554,0.1682,255,255
429,0.3772,19.7309,13.5706,0,20.0434,13.7268,0,0.3494,0.3590,255,255
429,0.1978,20.0434,13.7268,0,20.1996,13.7603,0,0.1598,0.1642,255,255
429,0.1978,20.0434,13.7268,0,20.1996,13.7603,0,0.1598,0.1557,255,255
429,0.0558,20.2554,13.7603,0,20.1996,13.7603,0,0.0558,0.0558,255,255
430,0.0112,19.7420,11.6622,0,19.7532,11.6622,0,0.0112,0.0112,255,255
431,1.0173,19.8425,12.6331,0,20.6348,13.1130,0,0.9263,0.9694,255,255
432,0.0158,19.8648,14.6754,0,19.8760,14.6642,0,0.0158,0.0158,255,255
433,0.3745,20.4451,5.3903,0,20.1215,5.2675,0,0.3461,0.3371,255,255
433,0.2352,19.9094,5.3233,0,20.1215,5.2675,0,0.2193,0.2185,255,255
433,0.0827,20.1326,5.1894,0,20.1215,5.2675,0,0.0789,0.0683,255,255
434,0.0427,20.0099,14.7424,0,20.0434,14.7200,0,0.0402,0.0370,255,255
436,0.2063,20.0768,4.6314,0,20.2554,4.6984,0,0.1907,0.1912,255,255
437,0.0223,20.1884,8.4035,0,20.2108,8.4035,0,0.0223,0.0223,255,255
438,0.0158,20.2331,14.6754,0,20.2442,14.6866,0,0.0158,0.0158,255,255
439,1.6796,20.2442,7.8901,0,21.6169,7.6223,0,1.3986,1.5823,255,255
440,0.0112,20.3112,14.8093,0,20.3224,14.8093,0,0.0112,0.0112,255,255
442,0.0112,20.6906,1.4062,0,20.7018,1.4062,0,0.0112,0.0112,255,255
443,0.0335,20.8580,10.3230,0,20.8915,10.3230,0,0.0335,0.0335,255,255
444,0.4357,20.8692,0.5134,0,21.0701,0.8593,0,0.4001,0.4038,255,255
445,1.2532,20.8692,12.7670,0,21.5165,13.6933,0,1.1300,1.1640,255,255
446,0.7228,20.8915,8.6267,0,21.2152,9.0173,0,0.5073,0.6888,255,255
447,0.1059,21.0366,1.3727,0,21.1036,1.4508,0,0.1029,0.1075,255,255
448,1.3024,21.0366,4.7876,0,22.2419,4.9774,0,1.2201,1.2369,255,255
449,0.1440,21.0701,10.9703,0,21.1705,10.8810,0,0.1344,0.1408,255,255
452,0.3876,21.2152,14.2067,0,21.2710,14.5526,0,0.3504,0.3621,255,255
453,0.9730,22.1303,10.5350,0,21.3714,10.3453,0,0.7822,0.9022,255,255
453,0.4815,21.9294,10.0998,0,21.4942,10.0775,0,0.4358,0.4496,255,255
453,0.3198,21.3714,10.3453,0,21.3937,10.0440,0,0.3021,0.2927,255,255
453,0.2740,21.4942,10.0775,0,21.6169,10.3007,0,0.2547,0.2519,255,255
453,0.2640,21.3714,10.3453,0,21.6169,10.3007,0,0.2495,0.2166,255,255
453,0.1170,21.3268,9.9547,0,21.3937,10.0440,0,0.1116,0.1172,255,255
453,0.1143,21.3937,10.0440,0,21.4942,10.0775,0,0.1059,0.0677,255,255
453,0.0650,21.6727,10.3230,0,21.6169,10.3007,0,0.0601,0.0570,255,255
455,0.0558,21.4495,5.5465,0,21.5053,5.5465,0,0.0558,0.0558,255,255
456,0.0716,21.7062,7.4214,0,21.7174,7.3544,0,0.0679,0.0672,255,255
458,0.0112,21.7732,11.2158,0,21.7843,11.2158,0,0.0112,0.0112,255,255
461,0.1674,21.9517,5.2006,0,22.1191,5.2006,0,0.1674,0.1674,255,255
462,0.1301,21.9740,10.0105,0,22.0856,10.0552,0,0.1202,0.1305,255,255
463,0.0112,21.9740,12.3988,0,21.9852,12.3988,0,0.0112,0.0112,255,255
464,0.3522,22.3200,13.5482,0,22.6213,13.6710,0,0.3254,0.3305,255,255
465,0.0335,22.3981,10.6020,0,22.4316,10.6020,0,0.0335,0.0335,255,255
466,0.0827,22.4093,10.2226,0,22.4874,10.2337,0,0.0789,0.0797,255,255
467,0.1766,22.4204,8.1914,0,22.5878,8.2138,0,0.1689,0.1702,255,255
468,0.0381,22.5990,13.1911,0,22.6325,13.2023,0,0.0353,0.0400,255,255
469,0.0269,22.7552,10.6801,0,22.7664,10.6578,0,0.0250,0.0283,255,255
